Day-Date,PartyID,PartySht,Party,Party Votes,Party Seats,Total Seats,Party Votes %,Candidate Seats
24rd 05:17,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:17,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:17,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:18,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:18,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:18,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:18,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:18,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:18,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:18,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:18,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:18,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:18,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:18,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:18,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:18,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:18,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:18,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:18,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:19,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:19,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:19,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:19,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:19,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:19,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:19,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:19,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:19,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:19,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:19,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:19,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:19,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:19,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:19,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:19,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:20,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:20,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:20,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:20,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:20,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:20,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:20,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:20,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:20,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:20,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:20,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:20,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:20,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:20,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:20,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:20,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:21,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:21,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:21,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:21,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:21,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:21,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:21,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:21,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:21,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:21,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:21,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:21,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:21,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:21,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:21,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:21,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:23,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:23,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:23,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:23,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:23,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:23,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:23,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:23,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:23,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:23,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:23,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:23,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:23,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:23,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:23,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:23,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:24,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:24,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:24,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:24,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:24,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:24,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:24,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:24,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:24,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:24,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:24,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:24,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:24,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:24,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:24,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:24,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:25,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:25,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:25,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:25,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:25,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:25,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:25,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:25,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:25,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:25,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:25,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:25,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:25,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:25,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:25,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:25,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:26,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:26,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:26,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:26,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:26,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:26,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:26,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:26,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:26,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:26,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:26,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:26,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:26,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:26,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:26,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:26,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:27,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:27,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:27,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:27,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:27,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:27,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:27,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:27,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:27,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:27,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:27,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:27,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:27,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:27,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:27,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:27,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:28,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:28,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:28,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:28,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:28,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:28,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:28,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:28,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:28,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:28,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:28,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:28,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:28,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:28,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:28,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:28,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:29,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:29,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:29,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:29,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:29,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:29,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:29,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:29,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:29,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:29,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:29,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:29,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:29,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:29,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:29,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:29,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:30,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:30,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:30,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:30,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:30,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:30,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:30,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:30,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:30,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:30,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:30,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:30,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:30,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:30,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:30,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:30,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:31,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:31,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:31,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:31,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:31,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:31,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:31,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:31,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:31,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:31,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:31,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:31,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:31,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:31,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:31,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:31,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:32,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:32,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:32,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:32,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:32,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:32,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:32,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:32,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:32,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:32,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:32,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:32,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:32,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:32,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:32,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:32,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:33,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:33,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:33,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:33,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:33,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:33,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:33,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:33,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:33,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:33,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:33,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:33,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:33,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:33,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:33,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:33,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:34,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:34,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:34,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:34,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:34,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:34,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:34,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:34,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:34,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:34,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:34,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:34,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:34,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:34,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:34,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:34,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:35,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:35,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:35,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:35,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:35,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:35,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:35,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:35,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:35,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:35,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:35,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:35,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:35,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:35,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:35,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:35,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:36,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:36,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:36,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:36,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:36,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:36,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:36,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:36,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:36,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:36,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:36,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:36,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:36,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:36,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:36,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:36,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
24rd 05:37,6 , NAT , National Party , 998813 , 17 , 58 , 46.0 , 41
24rd 05:37,5 , LAB , Labour Party , 776556 , 16 , 45 , 35.8 , 29
24rd 05:37,7 , NZF , New Zealand First Party , 162988 , 9 , 9 , 7.5 , 0
24rd 05:37,4 , GP , Green Party , 126995 , 7 , 7 , 5.9 , 0
24rd 05:37,28 , TOP , The Opportunities Party (TOP) , 48018 , 0 , 0 , 2.2 , 0
24rd 05:37,10 , MAOR , Māori Party , 23456 , 0 , 0 , 1.1 , 0
24rd 05:37,1 , ACT , ACT New Zealand , 10959 , 0 , 1 , 0.5 , 1
24rd 05:37,3 , ALCP , Aotearoa Legalise Cannabis Party , 5853 , 0 , 0 , 0.3 , 0
24rd 05:37,12 , CNSP , Conservative , 5318 , 0 , 0 , 0.2 , 0
24rd 05:37,11 , MANA , MANA , 2775 , 0 , 0 , 0.1 , 0
24rd 05:37,18 , BAN , Ban1080 , 2440 , 0 , 0 , 0.1 , 0
24rd 05:37,29 , NZPP , New Zealand People's Party , 1631 , 0 , 0 , 0.1 , 0
24rd 05:37,9 , UFNZ , United Future , 1471 , 0 , 0 , 0.1 , 0
24rd 05:37,27 , NZOP , NZ Outdoors Party , 1333 , 0 , 0 , 0.1 , 0
24rd 05:37,8 , NZDSC , Democrats for Social Credit , 732 , 0 , 0 , 0.0 , 0
24rd 05:37,14 , IP , Internet Party , 464 , 0 , 0 , 0.0 , 0
